pic_id,easting,northing,altitude,long,lat
6586,756307.69,3739548.376,296.5,-84.23255167,33.76505691
6587,756307.98,3739543.358,296.5,-84.23255,33.76501163
6588,756308.115,3739538.343,296.605,-84.23255,33.76496642
6589,756308.245,3739533.497,296.7,-84.23255,33.76492273
6590,756308.38,3739528.474,296.7,-84.23255,33.76487745
6591,756308.515,3739523.45,296.718,-84.23255,33.76483216
6592,756308.649,3739518.469,296.8,-84.23255,33.76478725
6593,756308.779,3739513.613,296.8,-84.23255,33.76474348
6594,756308.914,3739508.591,296.831,-84.23255,33.7646982
6595,756309.049,3739503.567,296.9,-84.23255,33.76465291
6596,756309.181,3739498.641,296.9,-84.23255,33.7646085
6597,756309.313,3739493.73,296.944,-84.23255,33.76456423
6598,756309.448,3739488.731,297,-84.23255,33.76451916
6599,756309.583,3739483.708,297,-84.23255,33.76447388
6600,756309.715,3739478.791,297.057,-84.23255,33.76442955
6601,756309.847,3739473.872,297.1,-84.23255,33.7643852
6602,756309.981,3739468.872,297.1,-84.23255,33.76434013
6603,756310.115,3739463.873,297.169,-84.23255,33.76429506
6604,756310.25,3739458.875,297.2,-84.23255,33.76425
6605,756310.384,3739453.876,297.2,-84.23255,33.76420493
6606,756310.519,3739448.853,297.2,-84.23255,33.76415965
6607,756310.649,3739444.011,297.286,-84.23255,33.764116
6608,756310.784,3739438.992,297.3,-84.23255,33.76407075
6609,756310.919,3739433.968,297.3,-84.23255,33.76402546
6610,756310.895,3739429.102,297.3,-84.23255167,33.76398163
6611,756311.031,3739424.031,297.306,-84.23255167,33.76393591
6612,756311.167,3739418.98,297.4,-84.23255167,33.76389038
6613,756311.298,3739414.074,297.4,-84.23255167,33.76384615
6614,756311.434,3739409.044,297.4,-84.23255167,33.7638008
6615,756311.566,3739404.117,297.4,-84.23255167,33.76375638
6616,756311.701,3739399.106,297.433,-84.23255167,33.76371121
6617,756311.833,3739394.183,297.5,-84.23255167,33.76366683
6618,756311.967,3739389.193,297.5,-84.23255167,33.76362184
6619,756312.095,3739384.408,297.5,-84.23255167,33.7635787
6620,756312.226,3739379.549,297.5,-84.23255167,33.7635349
6621,756312.452,3739374.505,297.559,-84.23255069,33.7634894
6622,756312.649,3739369.577,297.6,-84.23255,33.76344496
6623,756312.783,3739364.597,297.6,-84.23255,33.76340006
6624,756312.918,3739359.55,297.674,-84.23255,33.76335456
6625,756313.049,3739354.672,297.7,-84.23255,33.76331059
6626,756313.311,3739349.692,297.7,-84.23254862,33.76326566
6627,756313.472,3739344.67,297.7,-84.23254834,33.76322038
6628,756313.607,3739339.623,297.7,-84.23254834,33.76317488
6629,756313.737,3739334.779,297.797,-84.23254834,33.76313121
6630,756313.873,3739329.719,297.8,-84.23254834,33.76308559
6631,756314.005,3739324.828,297.808,-84.23254834,33.7630415
6632,756314.141,3739319.756,297.9,-84.23254834,33.76299578
6633,756314.277,3739314.697,297.9,-84.23254834,33.76295017
6634,756314.41,3739309.751,297.9,-84.23254834,33.76290558
6635,756314.545,3739304.737,297.931,-84.23254834,33.76286038
6636,756314.676,3739299.838,298,-84.23254834,33.76281621
6637,756314.81,3739294.86,298,-84.23254834,33.76277133
6638,756314.944,3739289.878,298,-84.23254834,33.76272642
6639,756315.078,3739284.879,298,-84.23254834,33.76268135
6640,756315.212,3739279.895,298.061,-84.23254834,33.76263642
6641,756315.344,3739274.996,298.1,-84.23254834,33.76259225
6642,756315.478,3739269.987,298.1,-84.23254834,33.7625471
6643,756315.732,3739265.039,298.1,-84.23254704,33.76250246
6644,756315.902,3739259.986,298.184,-84.23254667,33.7624569
6645,756316.033,3739255.08,298.2,-84.23254667,33.76241267
6646,756316.023,3739250.025,298.2,-84.23254825,33.76236713
6647,756316.146,3739245.138,298.2,-84.23254834,33.76232308
6648,756316.282,3739240.067,298.2,-84.23254834,33.76227736
6649,756316.417,3739235.041,298.211,-84.23254834,33.76223205
6650,756316.548,3739230.158,298.3,-84.23254834,33.76218803
6651,756316.684,3739225.111,298.3,-84.23254834,33.76214253
6652,756316.778,3739220.111,298.3,-84.23254877,33.76209746
6653,756316.796,3739215.198,298.331,-84.23255,33.7620532
6654,756316.932,3739210.151,298.4,-84.23255,33.7620077
6655,756317.067,3739205.127,298.4,-84.23255,33.76196241
6656,756317.199,3739200.188,298.4,-84.23255,33.76191788
6657,756317.332,3739195.266,298.45,-84.23255,33.76187351
6658,756317.466,3739190.244,298.5,-84.23255,33.76182823
6659,756317.601,3739185.221,298.5,-84.23255,33.76178295
6660,756317.736,3739180.222,298.5,-84.23255,33.76173788
6661,756317.867,3739175.345,298.5,-84.23255,33.76169392
6662,756318,3739170.385,298.5,-84.23255,33.7616492
6663,756318.134,3739165.386,298.5,-84.23255,33.76160413
6664,756318.269,3739160.386,298.5,-84.23255,33.76155906
6665,756318.403,3739155.388,298.5,-84.23255,33.761514
6666,756318.537,3739150.389,298.5,-84.23255,33.76146893
6667,756318.672,3739145.366,298.5,-84.23255,33.76142365
6668,756318.95,3739140.524,298.5,-84.2325484,33.76137996
6669,756319.091,3739135.509,298.6,-84.23254834,33.76133475
6670,756319.226,3739130.472,298.6,-84.23254834,33.76128934
6671,756319.357,3739125.599,298.6,-84.23254834,33.76124541
6672,756319.493,3739120.529,298.6,-84.23254834,33.7611997
6673,756319.628,3739115.497,298.6,-84.23254834,33.76115434
6674,756319.761,3739110.571,298.6,-84.23254834,33.76110993
6675,756319.846,3739105.582,298.632,-84.23254887,33.76106496
6676,756319.874,3739100.634,298.7,-84.23255,33.76102038
6677,756320.007,3739095.666,298.7,-84.23255,33.76097559
6678,756320.14,3739090.725,298.7,-84.23255,33.76093105
6679,756320.356,3739085.68,298.7,-84.23254913,33.76088555
6680,756320.561,3739080.764,298.757,-84.23254834,33.76084121
6681,756320.695,3739075.797,298.8,-84.23254834,33.76079643
6682,756320.831,3739070.725,298.868,-84.23254834,33.76075071
6683,756320.963,3739065.813,298.9,-84.23254834,33.76070642
6684,756321.099,3739060.769,298.9,-84.23254834,33.76066095
6685,756321.231,3739055.829,298.984,-84.23254834,33.76061642
6686,756321.363,3739050.93,299,-84.23254834,33.76057225
6687,756321.5,3739045.829,299,-84.23254834,33.76052626
6688,756321.632,3739040.901,299.1,-84.23254834,33.76048184
6689,756321.765,3739035.961,299.1,-84.23254834,33.7604373
6690,756321.902,3739030.872,299.1,-84.23254834,33.76039142
6691,756322.034,3739025.95,299.1,-84.23254834,33.76034705
6692,756322.166,3739021.027,299.1,-84.23254834,33.76030267
6693,756322.3,3739016.039,299.1,-84.23254834,33.7602577
6694,756322.435,3739011.021,299.142,-84.23254834,33.76021246
6695,756322.567,3739006.099,299.2,-84.23254834,33.76016809
6696,756322.701,3739001.099,299.2,-84.23254834,33.76012301
6697,756322.835,3738996.116,299.139,-84.23254834,33.76007809
6698,756322.967,3738991.216,299.1,-84.23254834,33.76003392
6699,756323.103,3738986.159,299.1,-84.23254834,33.75998833
6700,756323.236,3738981.187,299.1,-84.23254834,33.7599435
6701,756323.502,3738976.269,299.1,-84.2325469,33.75989913
6702,756323.66,3738971.176,299.1,-84.23254667,33.75985321
6703,756323.793,3738966.216,299.1,-84.23254667,33.7598085
6704,756323.916,3738961.271,299,-84.23254678,33.75976392
6705,756323.905,3738956.297,299,-84.23254834,33.75971911
6706,756324.041,3738951.215,299,-84.23254834,33.7596733
6707,756324.174,3738946.269,299,-84.23254834,33.75962871
6708,756324.307,3738941.347,298.967,-84.23254834,33.75958434
6709,756324.441,3738936.351,298.9,-84.23254834,33.7595393
6710,756324.576,3738931.318,298.9,-84.23254834,33.75949392
6711,756324.708,3738926.396,298.847,-84.23254834,33.75944955
6712,756324.84,3738921.473,298.8,-84.23254834,33.75940517
6713,756324.977,3738916.405,298.8,-84.23254834,33.75935948
6714,756325.111,3738911.398,298.726,-84.23254834,33.75931434
6715,756325.244,3738906.452,298.7,-84.23254834,33.75926975
6716,756325.377,3738901.507,298.7,-84.23254834,33.75922517
6717,756325.514,3738896.387,298.606,-84.23254834,33.75917901
6718,756325.647,3738891.432,298.599,-84.23254834,33.75913434
6719,756325.78,3738886.509,298.492,-84.23254834,33.75908996
6720,756325.912,3738881.564,298.4,-84.23254834,33.75904538
6721,756326.046,3738876.578,298.378,-84.23254834,33.75900043
6722,756326.183,3738871.489,298.3,-84.23254834,33.75895455
6723,756326.372,3738866.544,298.264,-84.23254774,33.75890996
6724,756326.603,3738861.625,298.2,-84.23254667,33.75886559
6725,756326.736,3738856.679,298.15,-84.23254667,33.758821
6726,756326.871,3738851.654,298.1,-84.23254667,33.7587757
6727,756326.909,3738846.671,298.038,-84.2325477,33.7587308
6728,756326.982,3738841.747,298,-84.23254834,33.75868642
6729,756327.117,3738836.71,297.925,-84.23254834,33.75864101
6730,756327.25,3738831.787,297.9,-84.23254834,33.75859663
6731,756327.385,3738826.729,297.814,-84.23254834,33.75855103
6732,756327.517,3738821.827,297.8,-84.23254834,33.75850684
6733,756327.653,3738816.772,297.703,-84.23254834,33.75846126
6734,756327.785,3738811.862,297.697,-84.23254834,33.758417
6735,756327.921,3738806.783,297.591,-84.23254834,33.75837121
6736,756328.052,3738801.907,297.5,-84.23254834,33.75832725
6737,756328.185,3738796.971,297.48,-84.23254834,33.75828275
6738,756328.362,3738791.925,297.4,-84.23254789,33.75823725
6739,756328.609,3738786.945,297.367,-84.23254667,33.75819233
6740,756328.744,3738781.922,297.3,-84.23254667,33.75814705
6741,756328.876,3738777,297.255,-84.23254667,33.75810267
6742,756329.011,3738771.981,297.148,-84.23254667,33.75805743
6743,756329.145,3738766.993,297.1,-84.23254667,33.75801246
6744,756329.379,3738761.979,297.036,-84.2325456,33.75796723
6745,756329.568,3738757.014,296.93,-84.232545,33.75792246
6746,756329.699,3738752.116,296.9,-84.232545,33.7578783
6747,756329.835,3738747.064,296.818,-84.232545,33.75783276
6748,756330.102,3738742.159,296.712,-84.23254354,33.7577885
6749,756330.256,3738737.135,296.7,-84.23254334,33.75774321
6750,756330.537,3738732.273,296.603,-84.23254171,33.75769934
6751,756330.831,3738727.235,296.598,-84.23254,33.75765388
6752,756330.976,3738722.213,296.493,-84.23253989,33.7576086
6753,756331.273,3738717.214,296.4,-84.23253814,33.7575635
6754,756331.565,3738712.36,296.384,-84.2325364,33.7575197
6755,756331.861,3738707.341,296.3,-84.23253466,33.75747441
6756,756332.155,3738702.347,296.276,-84.23253293,33.75742935
6757,756332.497,3738697.329,296.2,-84.2325307,33.75738406
6758,756332.902,3738692.313,296.166,-84.23252778,33.75733878
6759,756333.198,3738687.342,296.062,-84.23252603,33.75729392
6760,756333.425,3738682.435,296,-84.232525,33.75724966
6761,756333.634,3738677.414,295.953,-84.23252421,33.75720438
6762,756333.928,3738672.419,295.848,-84.23252248,33.75715931
6763,756334.224,3738667.401,295.744,-84.23252074,33.75711403
6764,756334.52,3738662.406,295.64,-84.232519,33.75706896
6765,756334.81,3738657.553,295.6,-84.23251728,33.75702517
6766,756335.102,3738652.65,295.533,-84.23251555,33.75698093
6767,756335.395,3738647.679,295.429,-84.23251383,33.75693608
6768,756335.687,3738642.733,295.4,-84.23251211,33.75689145
6769,756336.103,3738637.622,295.323,-84.2325091,33.75684531
6770,756336.432,3738632.635,295.22,-84.232507,33.7568003
6771,756336.854,3738627.668,295.2,-84.23250389,33.75675545
6772,756337.173,3738622.698,295.113,-84.23250189,33.7567106
6773,756337.607,3738617.731,295.1,-84.23249865,33.75666575
6774,756337.914,3738612.761,295.006,-84.23249677,33.7566209
6775,756338.361,3738607.77,295,-84.2324934,33.75657583
6776,756338.816,3738602.783,294.898,-84.23248994,33.7565308
6777,756339.269,3738597.95,294.8,-84.23248645,33.75648715
6778,756339.726,3738592.935,294.789,-84.23248297,33.75644186
6779,756340.161,3738587.896,294.684,-84.23247974,33.75639636
6780,756340.523,3738582.894,294.6,-84.23247729,33.75635121
6781,756341.103,3738577.981,294.6,-84.23247245,33.75630681
6782,756341.563,3738572.978,294.568,-84.23246894,33.75626163
6783,756342.025,3738568.018,294.462,-84.2324654,33.75621683
6784,756342.489,3738562.99,294.4,-84.23246185,33.75617142
6785,756342.95,3738558.077,294.349,-84.2324583,33.75612705
6786,756343.411,3738553.163,294.242,-84.23245475,33.75608267
6787,756343.877,3738548.107,294.135,-84.23245119,33.75603701
6788,756344.34,3738543.129,294.1,-84.23244764,33.75599205
6789,756344.924,3738538.195,294.022,-84.23244277,33.75594746
6790,756345.42,3738533.283,293.915,-84.23243885,33.75590309
6791,756345.882,3738528.346,293.808,-84.23243529,33.7558585
6792,756346.501,3738523.39,293.8,-84.23243005,33.75581371
6793,756346.978,3738518.431,293.7,-84.23242634,33.75576892
6794,756347.588,3738513.476,293.7,-84.2324212,33.75572413
6795,756348.087,3738508.517,293.678,-84.23241726,33.75567934
6796,756348.676,3738503.538,293.6,-84.23241235,33.75563434
6797,756349.201,3738498.557,293.563,-84.23240813,33.75558934
6798,756349.765,3738493.577,293.5,-84.23240349,33.75554434
6799,756350.313,3738488.695,293.446,-84.23239899,33.75550023
6800,756350.85,3738483.8,293.4,-84.23239462,33.755456
6801,756351.425,3738478.82,293.33,-84.23238986,33.755411
6802,756352.056,3738473.866,293.223,-84.23238449,33.75536621
6803,756352.69,3738468.887,293.2,-84.23237909,33.75532121
6804,756353.322,3738463.933,293.107,-84.23237371,33.75527642
6805,756353.959,3738458.933,293.099,-84.23236829,33.75523123
6806,756354.586,3738454.162,292.992,-84.23236291,33.75518809
6807,756355.22,3738449.183,292.9,-84.23235751,33.75514309
6808,756355.857,3738444.182,292.875,-84.23235209,33.75509788
6809,756356.489,3738439.227,292.8,-84.23234671,33.75505309
6810,756357.124,3738434.249,292.76,-84.23234131,33.75500809
6811,756357.76,3738429.248,292.651,-84.23233589,33.75496288
6812,756358.392,3738424.375,292.6,-84.23233049,33.75491883
6813,756359.028,3738419.454,292.535,-84.23232506,33.75487434
6814,756359.78,3738414.455,292.5,-84.2323184,33.75482913
6815,756360.46,3738409.432,292.417,-84.23231252,33.75478371
6816,756361.099,3738404.556,292.308,-84.23230704,33.75473963
6817,756361.739,3738399.548,292.299,-84.23230159,33.75469436
6818,756362.376,3738394.683,292.189,-84.23229612,33.75465038
6819,756363.051,3738389.675,292.1,-84.2322903,33.7546051
8030,754879.898,3732825.447,265.09,-84.249887,33.70483546
8031,754877.284,3732821.208,265.188,-84.2499164,33.7047979
8032,754874.669,3732816.968,265.2,-84.2499458,33.70476033
8033,754872.055,3732812.728,265.284,-84.2499752,33.70472276
8034,754869.453,3732808.511,265.381,-84.25000445,33.70468539
8035,754866.843,3732804.125,265.48,-84.25003385,33.7046465
8036,754864.349,3732799.85,265.5,-84.25006196,33.70460859
8037,754861.769,3732795.611,265.575,-84.25009099,33.70457102
8038,754859.141,3732791.35,265.6,-84.25012054,33.70453326
8039,754856.629,3732786.958,265.672,-84.25014888,33.7044943
8040,754854.031,3732782.625,265.7,-84.25017812,33.70445589
8041,754851.499,3732778.345,265.771,-84.25020664,33.70441794
8042,754848.887,3732774.171,265.87,-84.250236,33.70438096
8043,754846.338,3732769.925,265.9,-84.25026469,33.70434332
8044,754843.717,3732765.6,265.969,-84.25029419,33.70430499
8045,754841.156,3732761.276,266.07,-84.25032303,33.70426665
8046,754838.519,3732757.06,266.1,-84.25035267,33.7042293
8047,754835.946,3732752.77,266.17,-84.25038164,33.70419127
8048,754833.32,3732748.575,266.271,-84.25041115,33.70415411
8049,754830.746,3732744.285,266.3,-84.25044012,33.70411608
8050,754828.217,3732740.074,266.372,-84.25046859,33.70407875
8051,754825.677,3732735.761,266.473,-84.25049721,33.7040405
8052,754823.035,3732731.55,266.5,-84.2505269,33.7040032
8053,754820.465,3732727.255,266.574,-84.25055583,33.70396512
8054,754817.936,3732723.048,266.6,-84.2505843,33.70392783
8055,754815.421,3732718.774,266.674,-84.25061264,33.70388993
8056,754812.78,3732714.427,266.775,-84.25064235,33.7038514
8057,754810.224,3732710.242,266.8,-84.25067111,33.70381431
8058,754807.709,3732705.967,266.875,-84.25069944,33.7037764
8059,754805.08,3732701.642,266.9,-84.25072902,33.70373807
8060,754802.524,3732697.457,266.975,-84.25075778,33.70370098
8061,754800.009,3732693.182,267,-84.25078611,33.70366307
8062,754797.394,3732688.879,267.074,-84.25081554,33.70362493
8063,754794.853,3732684.577,267.1,-84.25084416,33.70358679
8064,754792.249,3732680.43,267.172,-84.25087342,33.70355005
8065,754789.704,3732676.178,267.2,-84.25090207,33.70351236
8066,754787.106,3732671.897,267.271,-84.2509313,33.70347441
8067,754784.465,3732667.614,267.3,-84.250961,33.70343646
8068,754781.931,3732663.334,267.3,-84.25098955,33.70339851
8069,754779.35,3732659.074,267.3,-84.25101859,33.70336075
8070,754776.722,3732654.813,267.3,-84.25104814,33.703323
8071,754774.107,3732650.573,267.364,-84.25107754,33.70328543
8072,754771.493,3732646.333,267.4,-84.25110694,33.70324786
8073,754768.971,3732642.097,267.4,-84.25113534,33.7032103
8074,754766.418,3732637.859,267.4,-84.25116407,33.70317273
8075,754763.817,3732633.64,267.4,-84.25119332,33.70313535
8076,754761.218,3732629.325,267.4,-84.25122257,33.7030971
8077,754758.619,3732625.02,267.4,-84.25125182,33.70305894
8078,754756.018,3732620.802,267.4,-84.25128107,33.70302156
8079,754753.43,3732616.606,267.4,-84.25131017,33.70298438
8080,754750.829,3732612.387,267.4,-84.25133942,33.702947
8081,754748.229,3732608.095,267.4,-84.25136867,33.70290896
8082,754745.644,3732603.789,267.363,-84.25139777,33.70287078
8083,754743.056,3732599.593,267.3,-84.25142687,33.7028336
8084,754740.422,3732595.338,267.3,-84.25145649,33.7027959
8085,754737.744,3732591.032,267.273,-84.25148659,33.70275775
8086,754735.169,3732586.857,267.2,-84.25151554,33.70272076
8087,754732.578,3732582.667,267.18,-84.25154467,33.70268363
8088,754729.898,3732578.363,267.1,-84.2515748,33.7026455
8089,754727.318,3732574.187,267.088,-84.2516038,33.7026085
8090,754724.638,3732569.889,267,-84.25163392,33.70257042
8091,754722.086,3732565.757,266.997,-84.25166262,33.70253381
8092,754719.376,3732561.6,266.901,-84.25169302,33.70249701
8093,754716.685,3732557.29,266.806,-84.25172326,33.70245883
8094,754713.99,3732553.145,266.8,-84.2517535,33.70242213
8095,754711.285,3732548.829,266.714,-84.2517839,33.7023839
8096,754708.576,3732544.646,266.618,-84.2518143,33.70234686
8097,754705.866,3732540.489,266.522,-84.2518447,33.70231006
8098,754703.042,3732536.329,266.5,-84.25187634,33.70227326
8099,754700.292,3732532.171,266.43,-84.25190717,33.70223646
8100,754697.481,3732528.011,266.334,-84.25193867,33.70219966
8101,754694.619,3732523.965,266.238,-84.25197067,33.7021639
8102,754691.76,3732519.874,266.142,-84.25200267,33.70212773
8103,754688.902,3732515.713,266.046,-84.25203467,33.70209093
8104,754686.056,3732511.666,265.951,-84.2520665,33.70205515
